timestamp,s_CPU (%),s_MEM (%),s_pods,decision_action,decision_action_by,epsilon,s'_CPU (%),s'_MEM (%),s'_pods,s'_latency (ms),s'_drop_packets (%),is_done,reward
2024-12-17 21:49:35.075549,6.09,76.53,1,1,Policy,0.5,58.48,82.54,2,3053.5,0.0,True,-0.996325
2024-12-17 21:50:51.967823,10.22,114.39,2,-1,Random,0.5,6.75,78.74,1,998.5,0.0,True,-0.329643
2024-12-17 21:52:37.878494,12.22,79.9,1,1,Policy,0.5,16.45,73.64,2,3583.6666666666665,0.0,True,-1.054846
2024-12-17 21:53:51.216572,18.6,93.1,2,0,Policy,0.5,3.02,92.69,2,941.3333333333334,0.0,True,-0.645826
2024-12-17 21:55:07.768063,6.72,93.52,2,-1,Random,0.5,0.16,80.96,1,880.8333333333334,0.0,True,-0.300753
2024-12-17 21:57:02.079889,17.41,80.89,1,1,Policy,0.5,0.16,73.8,2,2922.0,0.0,True,-0.980625
2024-12-17 21:58:41.395346,12.79,109.21,2,1,Policy,0.5,10.51,83.96,3,3857.1666666666665,0.0,True,-1.275476
2024-12-17 21:59:58.489448,6.92,90.65,2,-1,Random,0.5,13.68,72.79,1,782.6666666666666,0.0,True,-0.275232
2024-12-17 22:01:19.783958,10.84,74.79,1,0,Policy,0.5,0.15,63.39,1,735.6666666666666,0.0,True,-0.262512
2024-12-17 22:02:32.280491,35.71,75.21,1,0,Policy,0.5,35.71,75.21,1,796.6666666666666,0.0,True,-0.278957
2024-12-17 22:03:44.976307,8.45,78.04,1,0,Policy,0.5,8.45,78.04,1,790.1666666666666,0.0,True,-0.277231
2024-12-17 22:05:50.584872,8.13,74.82,1,1,Policy,0.5,58.64,102.64,2,1706.8333333333333,0.0,True,-0.80408
2024-12-17 22:07:04.002175,8.36,95.85,2,0,Policy,0.5,8.36,95.85,2,1413.0,0.0,True,-0.749373
2024-12-17 22:08:20.241576,4.34,91.52,2,-1,Random,0.5,0.18,76.1,1,1012.8333333333334,0.0,True,-0.333045
2024-12-17 22:10:20.988573,71.33,79.44,1,1,Policy,0.5,0.18,74.62,2,1792.3333333333333,0.0,True,-0.818885
2024-12-17 22:11:33.147630,8.25,93.55,2,0,Policy,0.5,2.7,92.68,2,1394.0,0.0,True,-0.74561
2024-12-17 22:12:49.727782,33.78,94.54,2,-1,Random,0.5,7.61,75.66,1,879.5,0.0,True,-0.300415
2024-12-17 22:14:53.516459,0.15,78.48,1,1,Policy,0.5,16.57,72.82,2,3882.5,0.0,True,-1.084915
2024-12-17 22:16:10.453623,17.12,91.7,2,-1,Policy,0.5,25.48,80.98,1,817.3333333333334,0.0,True,-0.284402
2024-12-17 22:18:07.175709,8.52,76.19,1,1,Policy,0.5,1.24,78.22,2,1520.8333333333333,0.0,True,-0.770187
2024-12-17 22:19:24.651059,55.54,92.73,2,-1,Random,0.5,0.14,77.54,1,1014.3333333333334,0.0,True,-0.3334
2024-12-17 22:20:37.733407,8.89,77.42,1,0,Policy,0.5,8.89,77.42,1,960.8333333333334,0.0,True,-0.320584
2024-12-17 22:21:57.444922,48.52,82.06,1,0,Policy,0.5,48.52,82.06,1,1472.6666666666667,0.0,True,-0.431002
2024-12-17 22:23:16.732403,7.62,79.21,1,0,Policy,0.5,7.62,79.21,1,889.3333333333334,0.0,True,-0.302899
2024-12-17 22:24:33.297734,7.04,74.9,1,0,Policy,0.5,8.29,76.14,1,1194.0,0.0,True,-0.374076
2024-12-17 22:26:05.546390,40.08,77.14,1,1,Policy,0.5,16.66,72.34,2,2313.8333333333335,0.0,True,-0.900405
2024-12-17 22:27:21.937530,3.42,91.76,2,-1,Policy,0.5,10.62,76.52,1,866.3333333333334,0.0,True,-0.297068
2024-12-17 22:29:05.809932,44.21,81.04,1,1,Policy,0.5,77.59,73.8,2,3184.6666666666665,0.0,True,-1.011487
2024-12-17 22:30:21.750371,17.12,121.04,2,-1,Random,0.5,0.16,82.92,1,762.8333333333334,0.0,True,-0.269906
2024-12-17 22:31:37.074469,5.18,73.87,1,0,Policy,0.5,5.18,73.87,1,1226.8333333333333,0.0,True,-0.381148
2024-12-17 22:33:20.476347,11.16,79.84,1,1,Policy,0.5,18.78,73.42,2,1082.1666666666667,0.0,True,-0.679168
2024-12-17 22:34:36.343979,7.47,91.5,2,-1,Random,0.5,0.12,76.73,1,885.3333333333334,0.0,True,-0.30189
2024-12-17 22:35:51.128313,9.2,77.5,1,0,Policy,0.5,9.2,77.5,1,870.1666666666666,0.0,True,-0.298045
2024-12-17 22:37:05.934792,7.8,78.59,1,0,Policy,0.5,7.8,78.59,1,799.6666666666666,0.0,True,-0.279751
2024-12-17 22:38:20.728934,42.91,127.56,1,0,Policy,0.5,42.91,127.56,1,764.3333333333334,0.0,True,-0.270311
2024-12-17 22:39:33.021464,8.91,79.28,1,0,Policy,0.5,8.91,79.28,1,756.6666666666666,0.0,True,-0.268237
2024-12-17 22:40:56.222104,4.28,85.89,1,0,Policy,0.5,4.28,85.89,1,763.8333333333334,0.0,True,-0.270176
2024-12-17 22:42:50.249410,0.13,82.89,1,1,Policy,0.5,17.98,74.94,2,874.6666666666666,0.0,True,-0.629189
2024-12-17 22:44:05.921339,6.54,91.5,2,-1,Random,0.5,5.32,81.54,1,739.5,0.0,True,-0.263562
2024-12-17 22:46:20.304392,23.15,80.4,1,1,Policy,0.5,0.14,74.1,2,920.3333333333334,0.0,True,-0.640648
2024-12-17 22:47:36.014431,4.76,86.21,2,-1,Random,0.5,4.86,78.81,1,755.3333333333334,0.0,True,-0.267876
2024-12-17 22:48:54.913564,8.54,80.25,1,0,Policy,0.5,8.54,80.25,1,681.5,0.0,True,-0.247417
2024-12-17 22:50:50.358165,8.82,80.73,1,1,Policy,0.5,0.14,72.75,2,1035.5,0.0,True,-0.668376
2024-12-17 22:52:06.102417,2.72,95.14,2,-1,Random,0.5,0.13,82.76,1,669.0,0.0,True,-0.243865
2024-12-17 22:53:33.691135,10.01,80.01,1,0,Policy,0.5,0.14,63.38,1,714.0,0.0,True,-0.256531
2024-12-17 22:55:50.258084,15.58,76.55,1,1,Policy,0.5,0.14,61.36,2,861.5,0.0,True,-0.625834
2024-12-17 22:57:05.754966,6.77,95.29,2,-1,Policy,0.5,0.12,75.3,1,724.0,0.0,True,-0.259301
2024-12-17 22:58:20.281687,4.23,77.64,1,0,Policy,0.5,4.23,77.64,1,726.5,0.0,True,-0.259991
2024-12-17 22:59:39.182438,6.64,78.81,1,0,Policy,0.5,6.64,78.81,1,691.3333333333334,0.0,True,-0.250193
2024-12-17 23:00:51.660692,42.94,85.59,1,0,Random,0.5,42.94,85.59,1,693.1666666666666,0.0,True,-0.250709
2024-12-17 23:03:05.258948,5.04,83.26,1,1,Policy,0.5,0.14,75.12,2,819.1666666666666,0.0,True,-0.614882
2024-12-17 23:05:05.485073,22.46,95.14,2,1,Policy,0.5,0.13,86.9,3,1228.6666666666667,0.0,True,-0.904577
2024-12-17 23:06:18.101565,4.0,94.4,3,0,Policy,0.5,4.0,94.4,3,824.5,0.0,True,-0.809313
2024-12-17 23:07:34.026465,13.0,100.19,3,-1,Random,0.5,2.44,95.92,2,730.6666666666666,0.0,True,-0.591138
2024-12-17 23:08:49.547550,4.84,93.52,2,-1,Random,0.5,0.13,81.07,1,697.3333333333334,0.0,True,-0.251879
2024-12-17 23:10:04.330796,8.7,79.59,1,0,Policy,0.5,4.97,78.54,1,718.3333333333334,0.0,True,-0.257733
2024-12-17 23:12:05.236992,14.27,84.83,1,1,Policy,0.5,0.14,76.02,2,889.5,0.0,True,-0.632941
2024-12-17 23:13:21.129370,5.56,102.7,2,-1,Random,0.5,7.12,78.42,1,668.1666666666666,0.0,True,-0.243627
2024-12-17 23:15:36.108864,5.36,81.13,1,1,Policy,0.5,0.14,73.96,2,857.8333333333334,0.0,True,-0.624895
2024-12-17 23:16:51.609449,12.06,87.77,2,-1,Random,0.5,8.45,77.39,1,814.0,0.0,True,-0.283528
2024-12-17 23:18:07.416894,5.66,76.66,1,0,Policy,0.5,5.66,76.66,1,788.3333333333334,0.0,True,-0.276743
2024-12-17 23:19:22.311410,11.34,78.77,1,0,Policy,0.5,11.34,78.77,1,821.0,0.0,True,-0.285361
2024-12-17 23:20:34.788581,20.68,81.58,1,0,Policy,0.5,20.68,81.58,1,773.6666666666666,0.0,True,-0.272823
2024-12-17 23:22:05.599729,8.53,79.19,1,1,Policy,0.5,18.1,73.9,2,1174.5,0.0,True,-0.699826
2024-12-17 23:23:21.306634,9.43,94.54,2,-1,Random,0.5,11.86,79.32,1,782.1666666666666,0.0,True,-0.275099
2024-12-17 23:25:05.396134,10.35,75.93,1,1,Policy,0.5,13.59,71.08,2,879.3333333333334,0.0,True,-0.630373
2024-12-17 23:26:20.887037,7.39,91.7,2,-1,Policy,0.5,0.12,81.29,1,708.6666666666666,0.0,True,-0.255047
2024-12-17 23:27:33.285709,15.73,77.04,1,0,Policy,0.5,15.73,77.04,1,714.3333333333334,0.0,True,-0.256624
2024-12-17 23:29:50.382581,6.0,74.15,1,1,Policy,0.5,6.98,73.24,2,737.5,0.0,True,-0.593014
2024-12-17 23:31:51.817617,8.47,90.09,2,1,Policy,0.5,0.13,79.83,3,995.5,0.0,True,-0.851965
2024-12-17 23:33:36.442089,3.63,83.8,3,1,Policy,0.5,37.78,101.91,4,903.0,0.0,True,-0.966331
2024-12-17 23:34:49.938027,2.77,97.33,4,0,Policy,0.5,2.35,98.55,4,941.8333333333334,0.0,True,-0.975948
2024-12-17 23:36:05.688876,1.48,95.46,4,-1,Policy,0.5,0.12,91.23,3,973.1666666666666,0.0,True,-0.846607
2024-12-17 23:37:50.631070,14.36,98.75,3,1,Policy,0.5,6.86,82.84,4,1330.6666666666667,0.0,True,-1.062845
2024-12-17 23:39:06.462231,1.58,93.7,4,-1,Random,0.5,4.03,97.45,3,899.1666666666666,0.0,True,-0.828409
2024-12-17 23:40:22.159437,26.71,113.7,3,-1,Random,0.5,5.78,93.29,2,708.3333333333334,0.0,True,-0.584955
2024-12-17 23:41:34.536867,3.34,96.04,2,0,Policy,0.5,2.84,96.24,2,698.5,0.0,True,-0.582206
2024-12-17 23:42:50.115610,5.36,88.98,2,-1,Random,0.5,4.9,79.3,1,686.8333333333334,0.0,True,-0.248925
2024-12-17 23:44:20.234582,7.72,80.89,1,1,Policy,0.5,17.36,75.07,2,882.3333333333334,0.0,True,-0.631132
2024-12-17 23:45:35.819601,5.72,92.74,2,-1,Random,0.5,0.13,80.98,1,747.0,0.0,True,-0.26561
2024-12-17 23:46:48.312409,29.63,78.25,1,0,Policy,0.5,19.22,78.34,1,713.3333333333334,0.0,True,-0.256346
2024-12-17 23:48:00.696117,12.8,81.03,1,0,Random,0.5,12.8,81.03,1,775.6666666666666,0.0,True,-0.273359
2024-12-17 23:49:35.422293,7.94,78.16,1,1,Policy,0.5,40.7,71.8,2,886.5,0.0,True,-0.632185
2024-12-17 23:50:50.976480,4.12,84.9,2,-1,Random,0.5,0.13,64.35,1,701.6666666666666,0.0,True,-0.253093
2024-12-17 23:52:50.175174,4.65,78.34,1,1,Policy,0.5,58.78,103.18,2,796.3333333333334,0.0,True,-0.608868
2024-12-17 23:54:05.702112,6.4,89.38,2,-1,Policy,0.5,0.13,72.53,1,675.6666666666666,0.0,True,-0.245763
2024-12-17 23:55:28.774524,10.03,73.97,1,0,Policy,0.5,10.03,73.97,1,700.1666666666666,0.0,True,-0.252673
2024-12-17 23:57:50.295751,15.79,78.33,1,1,Policy,0.5,0.14,72.66,2,864.6666666666666,0.0,True,-0.626643
2024-12-17 23:59:06.965742,5.8,91.98,2,-1,Policy,0.5,0.13,80.77,1,688.3333333333334,0.0,True,-0.249348
2024-12-18 00:00:19.270153,5.06,68.11,1,0,Policy,0.5,9.32,76.96,1,701.8333333333334,0.0,True,-0.25314
2024-12-18 00:01:40.271382,0.15,75.34,1,0,Policy,0.5,0.15,75.34,1,798.6666666666666,0.0,True,-0.279486
2024-12-18 00:03:20.171941,14.36,80.44,1,1,Policy,0.5,14.61,73.52,2,878.1666666666666,0.0,True,-0.630077
2024-12-18 00:04:32.288332,3.44,83.68,2,0,Policy,0.5,3.44,83.68,2,1042.1666666666667,0.0,True,-0.669933
2024-12-18 00:05:48.139045,33.24,93.6,2,-1,Random,0.5,0.14,75.07,1,702.8333333333334,0.0,True,-0.253419
2024-12-18 00:07:34.672407,7.34,75.16,1,1,Policy,0.5,13.22,70.96,2,886.6666666666666,0.0,True,-0.632227
2024-12-18 00:08:47.049403,27.01,103.41,2,0,Policy,0.5,27.01,103.41,2,759.0,0.0,True,-0.598869
2024-12-18 00:10:02.626035,5.66,92.84,2,-1,Random,0.5,6.42,74.85,1,669.1666666666666,0.0,True,-0.243912
2024-12-18 00:11:15.050948,7.68,79.62,1,0,Policy,0.5,7.68,79.62,1,901.3333333333334,0.0,True,-0.305914
2024-12-18 00:12:50.111051,10.82,79.61,1,1,Policy,0.5,17.26,73.8,2,975.6666666666666,0.0,True,-0.654172
2024-12-18 00:14:50.775671,7.48,93.38,2,1,Policy,0.5,0.14,84.06,3,867.5,0.0,True,-0.820403
2024-12-18 00:16:06.437208,3.71,97.35,3,-1,Policy,0.5,3.4,95.1,2,843.0,0.0,True,-0.621079
2024-12-18 00:17:18.527444,11.69,94.0,2,0,Policy,0.5,13.11,93.96,2,987.0,0.0,True,-0.656895
2024-12-18 00:18:34.142902,34.92,94.64,2,-1,Policy,0.5,16.34,85.32,1,670.3333333333334,0.0,True,-0.244245
2024-12-18 00:20:05.012361,8.11,125.68,1,1,Random,0.5,33.7,74.71,2,802.1666666666666,0.0,True,-0.610412
2024-12-18 00:22:03.577733,9.76,90.18,2,1,Policy,0.5,39.11,91.47,3,1194.8333333333333,0.0,True,-0.897294
2024-12-18 00:23:19.724529,4.15,106.69,3,-1,Random,0.5,0.12,93.96,2,807.8333333333334,0.0,True,-0.611906
2024-12-18 00:25:20.769079,6.19,92.24,2,1,Policy,0.5,22.83,112.06,3,868.3333333333334,0.0,True,-0.820616
2024-12-18 00:26:36.493248,3.45,88.36,3,-1,Policy,0.5,4.14,83.61,2,725.3333333333334,0.0,True,-0.589669
2024-12-18 00:27:51.996652,4.37,89.56,2,-1,Random,0.5,4.59,76.69,1,680.6666666666666,0.0,True,-0.247181
2024-12-18 00:29:04.595685,29.85,78.4,1,0,Policy,0.5,29.85,78.4,1,704.3333333333334,0.0,True,-0.253838
2024-12-18 00:30:23.496584,52.13,85.21,1,0,Policy,0.5,52.13,85.21,1,672.6666666666666,0.0,True,-0.244909
2024-12-18 00:32:19.672652,11.81,76.5,1,1,Policy,0.5,16.7,72.58,2,877.0,0.0,True,-0.629781
2024-12-18 00:34:20.426189,21.22,98.23,2,1,Policy,0.5,18.58,86.38,3,764.1666666666666,0.0,True,-0.793303
2024-12-18 00:35:36.763321,1.76,81.8,3,-1,Random,0.5,2.68,91.75,2,680.8333333333334,0.0,True,-0.577228
2024-12-18 00:36:52.553188,2.68,91.06,2,-1,Random,0.5,0.12,76.22,1,754.3333333333334,0.0,True,-0.267605
2024-12-18 00:38:09.438941,4.27,80.11,1,0,Policy,0.5,4.27,80.11,1,699.3333333333334,0.0,True,-0.25244
2024-12-18 00:40:05.140707,25.22,84.97,1,1,Policy,0.5,0.14,72.92,2,891.8333333333334,0.0,True,-0.633529
2024-12-18 00:41:20.726963,3.85,96.6,2,-1,Random,0.5,0.13,82.64,1,767.8333333333334,0.0,True,-0.271254
2024-12-18 00:42:33.030412,41.21,84.02,1,0,Policy,0.5,5.12,78.34,1,733.8333333333334,0.0,True,-0.262009
2024-12-18 00:43:47.620489,27.41,92.38,1,0,Policy,0.5,27.41,92.38,1,723.3333333333334,0.0,True,-0.259117
2024-12-18 00:45:04.425296,9.37,80.14,1,0,Policy,0.5,6.47,78.31,1,773.6666666666666,0.0,True,-0.272823
2024-12-18 00:47:05.326037,9.81,79.49,1,1,Policy,0.5,58.5,89.91,2,786.1666666666666,0.0,True,-0.606166
2024-12-18 00:49:05.442835,4.14,88.85,2,1,Policy,0.5,15.23,83.56,3,962.0,0.0,True,-0.843905
2024-12-18 00:50:21.622720,3.32,86.0,3,-1,Random,0.5,11.98,90.83,2,807.6666666666666,0.0,True,-0.611862
2024-12-18 00:51:37.634776,7.07,90.56,2,-1,Random,0.5,4.2,81.0,1,677.8333333333334,0.0,True,-0.246378
2024-12-18 00:52:52.293232,7.99,80.13,1,0,Policy,0.5,7.99,80.13,1,662.0,0.0,True,-0.241864
2024-12-18 00:54:17.597955,36.93,78.98,1,0,Policy,0.5,36.93,78.98,1,738.0,0.0,True,-0.263151
2024-12-18 00:55:49.700997,42.54,105.62,1,1,Policy,0.5,24.48,75.43,2,862.8333333333334,0.0,True,-0.626175
2024-12-18 00:57:49.852788,20.44,119.07,2,1,Policy,0.5,29.04,85.21,3,1022.3333333333334,0.0,True,-0.858324
2024-12-18 00:59:07.273783,6.87,95.52,3,-1,Policy,0.5,5.22,95.23,2,772.3333333333334,0.0,True,-0.602464
2024-12-18 01:00:19.956023,4.98,93.34,2,0,Policy,0.5,4.6,91.76,2,759.5,0.0,True,-0.599005
2024-12-18 01:01:35.540151,5.04,92.68,2,-1,Random,0.5,0.13,76.85,1,798.3333333333334,0.0,True,-0.279398
2024-12-18 01:03:34.955709,14.39,80.27,1,1,Policy,0.5,0.14,74.14,2,837.1666666666666,0.0,True,-0.619569
2024-12-18 01:04:50.348506,3.58,72.36,2,-1,Random,0.5,5.29,72.66,1,798.8333333333334,0.0,True,-0.27953
2024-12-18 01:06:02.859709,47.56,83.41,1,0,Policy,0.5,5.23,80.05,1,726.3333333333334,0.0,True,-0.259945
2024-12-18 01:07:15.248652,24.06,79.51,1,0,Random,0.5,24.06,79.51,1,679.1666666666666,0.0,True,-0.246756
2024-12-18 01:08:49.851076,5.62,80.63,1,1,Policy,0.5,47.33,73.02,2,803.6666666666666,0.0,True,-0.610808
2024-12-18 01:10:05.837463,5.14,90.58,2,-1,Random,0.5,5.95,78.19,1,634.8333333333334,0.0,True,-0.234017
2024-12-18 01:11:18.142950,7.82,80.18,1,0,Policy,0.5,7.82,80.18,1,690.0,0.0,True,-0.249818
2024-12-18 01:12:30.042546,30.82,80.2,1,0,Random,0.5,30.82,80.2,1,813.8333333333334,0.0,True,-0.283484
2024-12-18 01:13:49.021186,41.03,78.0,1,0,Policy,0.5,21.52,80.74,1,735.6666666666666,0.0,True,-0.262512
2024-12-18 01:15:10.304651,8.5,82.46,1,0,Policy,0.5,8.5,82.46,1,676.8333333333334,0.0,True,-0.246094
